symbol,name,exchange,status,last_seen,listed_date,delisted_date,pending_since,sector,industry,market_cap,description,price,price_change_pct,last_trade_datetime,shares_outstanding,eps,pe_ratio,weeks52high,weeks52low,website,full_address,phone_number,email,employees,beta,price_to_book,return_on_equity,return_on_assets,currency,open_price,day_high,day_low,total_debt_to_equity,dividend_yield,dividend_amount,ex_dividend_date,dividend_frequency,sedar_party_number,sedar_party_name,tier,company_type,company_type_confidence,primary_commodity,primary_commodity_confidence,adjacent_category,reasoning,filing_type,filing_date,filing_doc_name,filing_url,filing_pdf_path,filing_text_chars,sw_symbol,sedar_only,mda_type,mda_date,mda_doc_name,mda_url,mda_pdf_path,mda_text_chars,mda_company_type,mda_primary_commodity,mda_reasoning,discrepancy,override_type,override_commodity,universe_added_date,universe_notes
OBUL,One Bullion Limited,TSXV,LISTED,2026-04-02,,,,Materials,Mining,7687251,"One Bullion Ltd. is a Toronto-based gold exploration company focused on advancing high-quality gold assets in Botswana, one of Africa's most stable and mining-friendly jurisdictions. Established in 2018, the company controls approximately 8,004 km² of prospective land across three greenstone belt-hosted gold projects, including Vumba, Kraaipan, and Maitengwe. One Bullion's strategy centers on disciplined, data-driven exploration - combining modern geological methods with advanced targeting to id",0.395,-1.25,2026-04-02T23:47:26-04:00,19461394,,,4,0.365,https://onebullion.com/,"130 Spadina Ave,Suite 401, Toronto, Ontario, CA",+1 416 561-4095,info@onebullion.com,0,-0.243982,1.43,-2.61,-1.56,CAD,0.4,0.4,0.38,,,,,,000004729,One Bullion Limited,1,Miner,90,Gold,90,,"One Bullion Limited is a gold exploration company, and the filing indicates that it is involved in a merger with Imperial Ginseng Products Ltd. to become a mining issuer. The focus on gold exploration and the intent to operate as a mining company after the merger supports its classification as a Miner.",Interim MD&A,2025-11-14,INTERIM_MDA_EN,https://www.stockwatch.com/News/Sedardoc/6056889.pdf,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\OBUL_One_Bullion_Limited\2025-11-14_OBUL_Interim_MD&A.pdf,15000,,,,,,,,,,,,,,,,
OC,Olive Resource Capital Inc.,TSXV,LISTED,2026-04-02,,,,Materials,Mining,10644471,Olive is a resource-focused merchant bank and investment company with a portfolio of publicly listed and private securities. The Company's assets consist primarily of investments in natural resource companies in all stages of development.,0.1,-4.761905,2026-04-02T23:47:26-04:00,106444709,0.02,1.5,0.125,0.025,https://www.olive-resource.com,"82 Richmond Street East,The Canadian Venture Building, Toronto, ON, CA",+1 416 741-6284,info@XterraResources.com,3,1.070777,0.82,66.79,63.78,CAD,0.095,0.1,0.095,,,,,,000004590,Olive Resource Capital Inc. / Olive Resource Capital Inc.,1,Mining Investment Company,90,Diversified,80,,"Olive Resource Capital Inc. is primarily a resource-focused merchant bank and investment company that invests in natural resource companies, including those in the mining sector. Their portfolio includes investments in various commodities such as gold and copper, indicating a diversified focus. However, they do not engage in mining operations themselves, which aligns them with the Mining Investment Company classification.",Interim MD&A,2025-11-26,INTERIM_MDA_EN,https://www.stockwatch.com/News/Sedardoc/6067571.pdf,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\OC_Olive_Resource_Capital_Inc\2025-11-26_OC_Interim_MD&A.pdf,15000,,,,,,,,,,,,,,,,
OCI,Orecap Invest Corp.,TSXV,LISTED,2026-04-02,,,,Materials,Mining,26075154,"Orecap seeks special situation investments in the natural resource sector that offer shareholders diverse exposure to high returns on precious and critical metal assets and businesses. Orecap has significant equity positions in portfolio companies, such as American Eagle Gold (TSXV: AE) (OTCQB: AMEGF), XXIX Metal Corp. (TSXV: XXIX) (OTCQB: QCCUF), Stardust Metal (CSE: ZIGY), Auriginal Mining (TSXV: AUME), Awale Resources (TSXV: ARIC) and Metal Energy (TSXV: MERG) in addition to owning a broad po",0.105,-4.545455,2026-04-02T23:47:26-04:00,248334796,,5.25,0.13,0.06,https://www.orecap.ca,"Suite 1102,141 Adelaide Street W, Toronto, Ontario, CA",+1 416 644-1567,,0,0.896489,1.36,30.56,27.56,CAD,0.105,0.105,0.105,,,,,,000033486,Orecap Invest Corp. / Orecap Invest Corp.,1,Mining Investment Company,90,Gold,80,,"Orecap Invest Corp. primarily focuses on special situations investments in the natural resources industry, particularly in gold projects. The company holds several gold exploration assets and engages in strategic investments in other mining companies, which aligns with the definition of a mining investment company.",Interim MD&A,2025-09-26,INTERIM_MDA_EN,https://www.stockwatch.com/News/Sedardoc/6022529.pdf,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\OCI_Orecap_Invest_Corp\2025-09-26_OCI_Interim_MD&A.pdf,15000,ORX,,,,,,,,,,,,,,,
OCO,Oroco Resource Corp.,TSXV,LISTED,2026-04-02,,,,Materials,Mining,128751887,"Oroco's focus is the development of its Santo Tomás Project in northwestern Mexico. The Company holds a net 87% interest in the central concessions comprising 1,173 hectares (the 'Core Concessions') and an 80% interest in additional surrounding concessions. On a consolidated basis, the Santo Tomás land package has been the subject of an area rationalization process affecting one non-core concession, resulting in a reduced overall project area. Santo Tomás hosts significant porphyry copper minera",0.395,-2.469136,2026-04-02T23:47:26-04:00,325954143,,,0.92,0.245,https://www.orocoresourcecorp.com,"1166 Alberni Street,Suite 1201, Vancouver, BC, CA",+1 604 688-6200,info@orocoresourcecorp.com,0,1.199323,1.5,-3.66,-3.53,CAD,0.38,0.3975,0.375,,,,,,000026117,Oroco Resource Corp. / Oroco Resource Corp.,1,Miner,95,Copper,90,,"Oroco Resource Corp. is engaged in the exploration and development of mineral properties, specifically the Santo Tomas Copper Project, which is a copper mining project. The filing includes references to mineral resource estimates and technical reports, indicating that the company is actively involved in mining activities.",AIF,2026-01-07,ANNUAL_INFORMATION_FORM_EN,https://www.stockwatch.com/News/Sedardoc/6097392.pdf,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\OCO_Oroco_Resource_Corp\2026-01-07_OCO_AIF.pdf,15000,,,Interim MD&A,2026-01-29,INTERIM_MDA_EN,https://www.stockwatch.com/News/Sedardoc/6114398.pdf,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\OCO_Oroco_Resource_Corp\2026-01-29_OCO_Interim_MD&A.pdf,15000,Miner,Copper,"Oroco Resource Corp. is engaged in the acquisition, exploration, and development of mineral properties, specifically focusing on the Santo Tomas porphyry copper project in Mexico. The filing text describes their activities related to mineral exploration and development, which aligns with the definition of a Miner.",,,,,
ODV,Osisko Development Corp.,TSXV,LISTED,2026-04-02,,,,Materials,Mining,1395053138,"Osisko Development Corp. is a continental North American gold development company focused on past producing mining camps with district scale potential. The Company's objective is to become an intermediate gold producer through the development of its flagship, fully permitted, 100%-owned Cariboo Gold Project, located in central British Columbia, Canada. Its project pipeline is complemented by the Tintic Project located in the historic East Tintic mining district in Utah, U.S.A., a brownfield prop",4.58,-1.505376,2026-04-02T23:47:26-04:00,304596755,,,6.63,1.93,https://www.osiskodev.com,"1100 Avenue des Canadiens-de-Montral,Suite 300, Montral, Quebec, CA",+1 514 940-0685,,310,1.909702,2.01,-25.45,-15.05,CAD,4.45,4.69,4.35,0.21,,,,,000024879,Osisko Development Corp. / Osisko D?veloppement Corp.,1,Miner,95,Gold,90,,"Osisko Development Corp. is primarily engaged in the exploration and development of mineral properties, specifically in the mining sector. The filing text indicates that the company has ownership of mining projects and is involved in mineral exploration, which aligns with the definition of a Miner. The focus on gold is evident from the mention of gold prices and the acquisition of mining properties associated with gold production.",AIF,2025-03-28,ANNUAL_INFORMATION_FORM_EN,https://www.stockwatch.com/News/Sedardoc/5878388.pdf,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\ODV_Osisko_Development_Corp\2025-03-28_ODV_AIF.pdf,15000,,,Interim MD&A,2025-11-07,INTERIM_MDA_EN,https://www.stockwatch.com/News/Sedardoc/6051546.pdf,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\ODV_Osisko_Development_Corp\2025-11-07_ODV_Interim_MD&A.pdf,15000,Miner,Gold,"Osisko Development Corp. is primarily focused on the exploration and development of precious metals, specifically gold, as indicated by their principal asset, the Cariboo Gold Project. The company is engaged in activities typical of mining companies, such as acquiring and developing mineral properties, which aligns with the classification of a Miner.",,,,,
OGN,Orogen Royalties Inc.,TSXV,LISTED,2026-04-02,,,,,,211329913,"Orogen Royalties is focused on organic royalty creation and royalty acquisitions of precious and base metal discoveries in western North America. The Company's royalty portfolio includes the Ermitaño gold and silver Mine in Sonora, Mexico (2% NSR royalty) operated by First Majestic Silver Corp. The Company is well financed with several projects actively being developed by joint venture partners.",3.56,1.424501,2026-04-02T23:47:26-04:00,59362335,0.01,117,4.05,1.31,https://www.orogenroyalties.com,"850 West Hastings Street,Suite 910, Vancouver, BC, CA",+1 604 248-8648,info@evrimresources.com,10,0.380666,7.84,8.74,8.45,CAD,3.45,3.63,3.45,0.01,,,,,000108906,Orogen Royalties Inc.,3,Royalty & Streaming,95,Gold,90,royalty portfolio focused on gold and silver,"Orogen Royalties Inc. primarily operates as a royalty and mineral exploration company, generating revenue from royalties on precious metals, particularly gold and silver. The company does not operate mines but collects royalty income from projects operated by other companies, which aligns with the Royalty & Streaming classification.",Interim MD&A,2025-05-30,Interim MD&A - English.pdf,https://www.sedarplus.ca/csa-party/viewInstance/resource.html?node=W3108&drmKey=f4b78dcd2fe7075b&drr=ss1fd91c4e935ec4a980f671e4f2d5bd0d2f850a29f3f0d6a3196fd21094eebe8c54f611fad7db4105cb32d1540f2f771bux&id=0c11f8b7998bcd966babf05c78291c82156d8d541154ee4b,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\OGN_SEDAR\2025-05-30_OGN_Interim_MD&A.pdf,15000,,Y,,,,,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\OGN_SEDAR\2025-05-30_OGN_Interim_MD&A.pdf,607,,,,,,,,
OGW,Ongwe Minerals Inc.,TSXV,LISTED,2026-04-02,,,,Materials,Mining,45238409,"Ongwe Minerals Inc. is a resource development company. Principally, it is engaged in the exploration and development of exploration and evaluation properties located in Mali, West Africa. The company's project consists of Tilemsi phosphate located in eastern Mali, and Sanoukou gold project.",1.06,-3.636364,2026-04-02T23:47:27-04:00,42677744,,,1.39,0.88,https://www.greatquest.com,"595 Howe Street,10th Floor, Vancouver, BC, CA",+1 416 843-2099,info@greatquest.com,0,,-32.34,-1959.4,-334.32,CAD,1.14,1.14,1.06,,,,,,000005779,Ongwe Minerals Inc. (formerly Great Quest Gold Ltd.) / Ongwe Minerals Inc. (formerly Great Quest Gold Ltd.),1,Miner,95,Gold,90,,"Ongwe Minerals Inc. is primarily engaged in the acquisition, exploration, and development of mineral resources, specifically gold and lithium projects in Namibia and Mali. The detailed descriptions of their projects, including drilling results and mineralization potential, confirm their classification as a mining company.",Interim MD&A,2025-11-18,INTERIM_MDA_EN,https://www.stockwatch.com/News/Sedardoc/6059788.pdf,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\OGW_Ongwe_Minerals_Inc\2025-11-18_OGW_Interim_MD&A.pdf,15000,,,,,,,,,,,,,,,,
OLV,Olivut Resources Ltd.,TSXV,LISTED,2026-04-02,,,,Materials,Mining,4120156,"Olivut Resources Ltd is a Canadian company that is engaged in the acquisition, exploration, and evaluation of mineral properties for the purpose of mining diamonds and other precious and base minerals. The company holds an interest in the HOAM project, which is located in the Mackenzie Region, Northwest Territories, Canada. It also holds interests in Seahorse Project located in the Northwest Territories.",0.05,,2026-04-02T23:47:27-04:00,82403111,,,0.06,0.04,https://www.olivut.com,"P.O. Box 6690,Hinton, Jasper East, AB, CA",+1 780 866-2226,info@olivut.com,0,1.915937,17.78,-112.82,-98.41,CAD,,,,,,,,,000018892,Olivut Resources Ltd. / Olivut Resources Ltd.,1,Miner,95,Diamonds,90,,"Olivut Resources Ltd. is engaged in the acquisition, exploration, and development of properties for mining precious minerals, specifically diamonds. The company has active exploration projects and describes its activities in terms of mineral property exploration, which aligns with the definition of a miner.",AIF,2025-12-10,ANNUAL_INFORMATION_FORM_EN,https://www.stockwatch.com/News/Sedardoc/6082070.pdf,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\OLV_Olivut_Resources_Ltd\2025-12-10_OLV_AIF.pdf,15000,,,Interim MD&A,2025-09-11,INTERIM_MDA_EN,https://www.stockwatch.com/News/Sedardoc/6013659.pdf,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\OLV_Olivut_Resources_Ltd\2025-09-11_OLV_Interim_MD&A.pdf,15000,Miner,Diamonds,"Olivut Resources Ltd. is engaged in the acquisition, exploration, and evaluation of mineral properties specifically for mining diamonds and other precious and base minerals. The company's filings detail ongoing exploration activities and mineral property interests, which align with the definition of a miner.",,,,,
OMG,Omai Gold Mines Corp.,TSXV,LISTED,2026-04-02,,,,Materials,Mining,1132753481,"Omai Gold Mines Corp. is a Canadian gold exploration and development company focused on rapidly expanding the two orogenic gold deposits at its 100%-owned Omai Gold Project in mining-friendly Guyana, South America. The Company has established the Omai Gold Project as one of the fastest growing and well-endowed gold camps in the prolific Guiana Shield. In August 2025, the Company announced a 96% increase to the Wenot Gold Deposit NI 43-101 Mineral Resource Estimate 1 (MRE) to 970,000 ounces of go",1.68,-4,2026-04-02T23:47:27-04:00,674258024,,,2.18,0.34,https://www.omaigoldmines.com,"25 Adelaide Street,Suite 1400, Toronto, Ontario, CA",+1 416 473-5351,,0,2.671891,46.27,-75.28,-66.71,CAD,1.63,1.76,1.63,,,,,,000004216,Omai Gold Mines Corp. (formerly Anconia Resources Corp.) / Omai Gold Mines Corp. (formerly Anconia Resources Corp.),1,Miner,95,Gold,95,,"Omai Gold Mines Corp. is engaged in the exploration and development of mineral properties, specifically focusing on gold. The company is actively involved in drilling and resource estimation, which aligns with the definition of a miner, particularly a junior explorer.",Interim MD&A,2025-11-28,INTERIM_MDA_EN,https://www.stockwatch.com/News/Sedardoc/6073371.pdf,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\OMG_Omai_Gold_Mines_Corp\2025-11-28_OMG_Interim_MD&A.pdf,15000,,,,,,,,,,,,,,,,
OMI,Orosur Mining Inc.,TSXV,LISTED,2026-04-02,,,,Materials,Mining,132642940,Orosur Mining Inc. (TSXV:OMI)(AIM:OMI) is a minerals explorer and developer currently operating in Colombia and Argentina.,0.335,-4.285714,2026-04-02T23:47:27-04:00,395949074,0.01,12.87,0.76,0.125,http://www.orosur.ca,"82 Richmond St. East,1st Floor, Toronto, Ontario, CA",+1 416 361-6984,info@orosur.ca,7,2.132703,5.43,57.2,22.57,CAD,0.33,0.35,0.325,,,,,,000004014,Orosur Mining Inc. / Orosur Mining Inc.,1,Miner,95,Gold,90,,"Orosur Mining Inc. is primarily engaged in the exploration and development of mineral properties, specifically gold projects in Colombia and Argentina. The company's activities include drilling and resource estimation, which are characteristic of mining companies. Additionally, they have joint ventures and exploration agreements focused on gold, confirming their classification as a miner.",Interim MD&A,2026-01-26,INTERIM_MDA_EN,https://www.stockwatch.com/News/Sedardoc/6108489.pdf,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\OMI_Orosur_Mining_Inc\2026-01-26_OMI_Interim_MD&A.pdf,15000,,,,,,,,,,,,,,,,
